,distance,moving_time,elapsed_time,total_elevation_gain,type,id,achievement_count,kudos_count,comment_count,photo_count,trainer,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,kilojoules,average_heartrate,max_heartrate,elev_high,pr_count,total_photo_count,suffer_score,year,month,day,weekday,hour
87,16.6,1.1,1.1,1141.7,Ride,3631399931,10,7,0,0,False,6.82,14.9,74.8,21.0,139.9,715.0,169.0,548.9,140.5,172.0,343.8,4,0,58.0,2020,June,17,Wednesday,17
88,0.0,0.5,0.5,0.0,Elliptical,3619682901,0,4,0,0,True,0.0,0.0,,,,,,,123.2,159.0,,0,0,6.0,2020,June,15,Monday,13
89,26.8,1.8,1.9,1417.3,Ride,3615971450,2,9,3,0,False,6.538,14.6,77.1,17.0,115.2,503.0,145.0,761.2,144.5,171.0,696.2,1,0,112.0,2020,June,14,Sunday,15
90,3.1,0.6,0.6,103.0,Run,3610395036,1,1,0,0,False,2.498,3.7,,,,,,,171.0,178.0,488.8,0,0,96.0,2020,June,13,Saturday,18
91,10.6,0.9,0.9,1410.8,VirtualRide,3603759373,5,2,0,0,False,5.037,19.7,78.6,,127.3,325.0,150.0,430.6,145.4,175.0,2282.8,1,1,63.0,2020,June,12,Friday,12
92,10.7,0.6,0.6,282.2,VirtualRide,3600672115,35,3,0,0,False,8.312,15.2,76.7,,148.2,377.0,163.0,306.0,136.2,169.0,112.2,29,1,23.0,2020,June,11,Thursday,20
93,0.0,0.3,0.3,0.0,Ride,3595858319,0,2,0,0,True,0.0,0.0,,,,,,,108.6,119.0,,0,0,2.0,2020,June,10,Wednesday,21
94,2.0,0.3,0.3,82.7,Run,3590731201,1,5,0,0,False,2.701,4.7,,,,,,,170.5,180.0,488.8,0,0,58.0,2020,June,9,Tuesday,19
95,2.2,0.1,0.2,36.1,Ride,3590800708,0,3,1,0,False,7.441,11.1,75.1,28.0,100.7,358.0,113.0,48.2,127.2,153.0,413.4,0,0,3.0,2020,June,9,Tuesday,19
96,2.2,0.4,0.4,61.7,Run,3584891438,0,5,4,0,False,2.662,3.5,,,,,,,172.3,179.0,498.0,0,0,71.0,2020,June,8,Monday,17
97,5.1,0.5,0.5,16.4,Ride,3580561536,0,5,0,0,False,4.532,6.5,,,43.7,,,78.5,108.1,115.0,454.4,0,0,5.0,2020,June,7,Sunday,18
98,31.1,1.9,1.9,1463.3,Ride,3574338280,8,8,0,0,False,7.216,14.7,80.9,25.0,132.5,563.0,154.0,918.3,150.2,179.0,718.5,6,0,154.0,2020,June,6,Saturday,14
99,2.0,0.4,0.4,82.3,Run,3569745532,0,1,0,0,False,2.513,3.6,,,,,,,171.7,181.0,488.8,0,0,67.0,2020,June,5,Friday,19
100,0.0,0.3,0.3,0.0,Ride,3565189013,0,4,0,0,True,0.0,0.0,,,,,,,124.4,136.0,,0,0,5.0,2020,June,4,Thursday,17
101,2.1,0.4,0.4,50.5,Run,3559678132,0,5,1,0,False,2.29,3.4,,,,,,,173.2,182.0,476.7,0,0,81.0,2020,June,3,Wednesday,14
102,15.4,0.9,0.9,567.6,Ride,3555364334,0,6,0,0,False,7.585,11.8,79.0,18.0,140.3,542.0,158.0,458.3,145.6,172.0,558.4,0,0,58.0,2020,June,2,Tuesday,18
103,2.0,0.4,0.4,31.5,Run,3550029651,0,5,2,0,False,2.279,3.3,,,,,,,147.9,171.0,476.7,0,0,37.0,2020,June,1,Monday,19
104,25.2,1.6,1.7,1036.7,Ride,3538187198,2,9,0,0,False,7.24,12.9,78.3,17.0,135.6,530.0,148.0,760.5,155.8,180.0,956.0,1,0,156.0,2020,May,30,Saturday,14
105,0.0,0.4,0.4,0.0,Elliptical,3532660073,0,3,0,0,True,0.0,0.0,,,,,,,153.3,177.0,,0,0,39.0,2020,May,29,Friday,15
106,0.0,0.4,0.4,0.0,Elliptical,3516129460,0,4,0,0,True,0.0,0.0,,,,,,,128.0,140.0,,0,0,6.0,2020,May,26,Tuesday,13
107,20.6,1.2,1.2,800.5,Ride,3511894473,2,6,0,0,False,7.458,12.1,84.8,25.0,139.9,485.0,155.0,622.8,158.6,177.0,508.5,1,0,138.0,2020,May,25,Monday,17
108,17.1,1.3,1.4,508.5,Ride,3506290423,0,9,0,0,False,5.917,8.9,78.4,26.0,110.3,394.0,125.0,511.9,146.4,169.0,782.8,0,1,85.0,2020,May,24,Sunday,14
109,8.5,0.6,0.6,409.8,Ride,3500788084,1,8,1,0,False,6.643,13.9,,,113.8,,,234.1,152.6,179.0,578.1,0,0,48.0,2020,May,23,Saturday,17
110,13.2,0.9,0.9,587.3,Ride,3495382809,0,10,1,0,False,6.345,12.0,78.7,25.0,121.2,465.0,145.0,405.6,154.2,181.0,563.6,0,0,88.0,2020,May,22,Friday,16
111,20.5,1.4,1.4,869.4,Ride,3490762370,0,9,3,0,False,6.733,15.3,77.6,24.0,54.1,205.0,67.0,265.4,153.2,185.0,735.6,0,2,123.0,2020,May,21,Thursday,16
112,20.2,1.4,1.4,593.8,Ride,3484635683,1,6,1,0,False,6.587,11.6,75.3,23.0,132.0,721.0,151.0,650.0,146.2,175.0,536.1,1,0,93.0,2020,May,20,Wednesday,14
113,0.0,0.4,0.4,0.0,Workout,3479764453,0,2,0,0,True,0.0,0.0,,,,,,,114.1,136.0,,0,0,4.0,2020,May,19,Tuesday,18
114,10.1,0.6,0.6,85.3,VirtualRide,3469430015,21,4,0,0,False,7.608,9.8,63.5,,96.2,160.0,97.0,205.9,122.5,139.0,57.7,0,1,8.0,2020,May,17,Sunday,19
115,8.8,0.6,0.6,629.9,Ride,3462730748,8,10,0,0,False,6.636,14.7,71.7,22.0,144.2,478.0,171.0,307.1,156.7,182.0,515.1,3,0,65.0,2020,May,16,Saturday,16
116,10.5,0.6,0.6,446.2,VirtualRide,3436996514,54,3,0,0,False,7.779,16.9,72.9,,147.5,281.0,161.0,321.8,162.6,182.0,211.9,30,1,81.0,2020,May,11,Monday,19
117,0.0,0.5,0.5,0.0,Elliptical,3426488480,0,3,0,0,True,0.0,0.0,,,,,,,149.6,168.0,,0,0,38.0,2020,May,9,Saturday,15
118,5.5,0.4,0.4,0.0,Ride,3420473477,0,3,0,0,True,5.505,6.9,,20.0,86.9,106.0,87.0,138.7,,,,0,0,,2020,May,8,Friday,14
119,14.2,0.8,0.8,593.8,VirtualRide,3415988664,24,5,0,0,False,8.424,14.7,71.4,,146.0,314.0,159.0,395.8,155.6,175.0,271.0,7,1,74.0,2020,May,7,Thursday,18
120,10.0,0.7,0.7,0.0,Ride,3410596980,0,5,0,0,True,6.479,8.4,,19.0,98.1,123.0,98.0,244.6,126.1,140.0,,0,0,11.0,2020,May,6,Wednesday,18
121,10.1,0.6,0.6,662.7,VirtualRide,3404453001,23,4,0,0,False,7.297,16.9,,,128.3,741.0,152.0,286.3,145.3,180.0,151.6,13,1,38.0,2020,May,5,Tuesday,17
122,1.8,0.4,0.4,169.3,Run,3399028398,0,2,0,0,False,2.125,3.6,,,,,,,174.4,186.0,512.1,0,0,76.0,2020,May,4,Monday,17
123,21.1,1.5,1.5,1082.7,Ride,3392652322,5,6,0,0,False,6.359,13.4,72.9,24.0,103.4,359.0,122.0,553.1,138.7,166.0,920.6,4,1,67.0,2020,May,3,Sunday,11
124,25.7,1.6,1.6,1240.2,Ride,3387560758,6,11,0,0,False,7.188,15.7,78.4,17.0,127.9,418.0,148.0,735.6,157.6,179.0,732.9,4,1,172.0,2020,May,2,Saturday,14
125,2.0,0.3,0.3,0.0,Run,3377574541,0,3,0,0,True,2.759,4.0,,,,,,,152.1,167.0,,0,0,22.0,2020,April,30,Thursday,18
126,9.0,0.7,0.7,331.4,VirtualRide,3373072358,25,6,0,0,False,6.09,13.5,68.2,,127.1,301.0,143.0,302.9,152.9,180.0,328.7,11,1,60.0,2020,April,29,Wednesday,18
127,10.2,0.7,0.7,584.0,VirtualRide,3368253797,31,4,0,0,False,6.959,16.5,62.5,,119.2,272.0,140.0,280.7,143.4,174.0,432.4,15,1,36.0,2020,April,28,Tuesday,17
128,11.2,0.5,0.5,88.6,VirtualRide,3363766667,0,5,0,0,False,9.266,11.5,,,159.0,303.0,166.0,310.7,160.7,176.0,57.7,0,1,67.0,2020,April,27,Monday,18
129,18.4,1.2,1.4,951.4,Ride,3352959495,2,8,0,0,False,6.585,14.9,73.4,14.0,110.1,331.0,126.0,494.4,156.4,180.0,748.7,0,0,129.0,2020,April,25,Saturday,15
130,15.2,1.0,1.0,646.3,Ride,3347932052,0,6,0,0,False,6.716,12.2,73.3,7.0,118.4,390.0,133.0,430.6,,,568.9,0,0,,2020,April,24,Friday,17
131,15.5,1.1,1.2,510.8,Ride,3348043033,0,5,0,0,False,6.256,13.3,,,98.0,,,390.3,156.8,178.0,564.3,0,0,111.0,2020,April,24,Friday,17
132,9.0,0.6,0.6,830.1,VirtualRide,3338236018,35,5,0,0,False,7.248,23.2,,,153.3,416.0,163.0,306.5,163.9,180.0,599.1,33,0,78.0,2020,April,22,Wednesday,16
133,15.3,1.0,1.0,807.1,VirtualRide,3328583580,46,5,0,0,False,6.822,20.6,67.8,,132.1,335.0,141.0,476.2,160.7,181.0,510.5,19,1,141.0,2020,April,20,Monday,18
134,14.4,1.1,1.1,1204.1,VirtualRide,3318639293,35,9,0,0,False,5.834,21.4,64.7,,105.9,332.0,122.0,419.6,155.5,181.0,435.7,6,1,110.0,2020,April,18,Saturday,17
135,11.3,0.7,0.7,426.5,VirtualRide,3314027530,56,7,0,0,False,7.26,18.9,66.5,,132.3,279.0,143.0,330.1,155.9,180.0,211.9,23,1,79.0,2020,April,17,Friday,20
136,9.0,0.7,0.7,830.1,VirtualRide,3309640544,30,8,0,0,False,6.172,22.7,67.2,,119.0,458.0,135.0,279.6,152.0,178.0,599.1,24,0,62.0,2020,April,16,Thursday,19
137,10.4,0.8,0.8,800.5,VirtualRide,3299671831,3,4,0,0,False,6.1,17.9,67.6,,107.4,208.0,117.0,295.9,146.2,165.0,282.2,0,1,52.0,2020,April,14,Tuesday,16
138,0.0,0.7,0.7,0.0,Ride,3295278939,0,6,0,0,True,0.0,0.0,,,,,,,147.1,177.0,,0,0,48.0,2020,April,13,Monday,16
139,10.0,0.7,0.7,626.6,VirtualRide,3295242287,15,5,0,0,False,6.524,16.2,72.4,,102.5,755.0,120.0,253.4,,,151.6,6,1,,2020,April,13,Monday,16
140,10.2,0.8,0.8,708.7,VirtualRide,3291511736,17,6,0,0,False,5.75,20.8,72.6,,108.8,257.0,121.0,309.2,157.6,175.0,510.5,0,1,84.0,2020,April,12,Sunday,19
141,6.1,0.6,0.6,633.2,VirtualRide,3286861493,5,6,0,0,False,4.63,21.8,62.6,,121.7,432.0,125.0,258.0,160.1,169.0,591.2,5,1,67.0,2020,April,11,Saturday,19
142,5.5,0.4,0.4,77.4,VirtualRide,3276458085,0,5,0,0,False,6.447,9.9,74.9,,96.6,352.0,109.0,131.5,,,57.7,0,1,,2020,April,9,Thursday,13
143,8.5,0.9,0.9,790.7,VirtualRide,3268920275,0,3,0,0,False,4.165,22.1,72.6,,78.3,97.0,80.0,258.1,138.7,155.0,599.1,0,1,37.0,2020,April,7,Tuesday,18
144,14.4,1.4,1.6,815.3,Ride,3269254471,5,3,0,0,False,4.551,16.0,,,75.3,,,383.7,,,510.5,0,0,,2020,April,6,Monday,18
145,9.1,0.8,0.8,462.6,VirtualRide,3260332996,3,5,0,0,False,4.889,13.7,68.6,,98.5,321.0,106.0,296.7,159.9,181.0,328.7,0,1,100.0,2020,April,5,Sunday,16
146,7.8,0.8,0.8,711.9,VirtualRide,3255825196,10,7,0,0,False,4.151,18.3,,,78.0,102.0,80.0,234.6,134.6,150.0,290.7,0,1,25.0,2020,April,4,Saturday,17
147,10.1,0.6,0.6,124.7,VirtualRide,3250724975,30,8,0,0,False,7.742,12.8,67.3,,99.8,234.0,103.0,210.1,151.4,169.0,211.9,6,1,50.0,2020,April,3,Friday,13
148,5.1,0.3,0.3,39.4,VirtualRide,3248305783,5,5,0,0,False,7.449,12.7,66.2,,102.5,476.0,110.0,112.0,,,78.1,2,1,,2020,April,2,Thursday,20
149,12.0,0.8,0.8,137.8,VirtualRide,3244523448,2,8,0,0,False,6.42,11.9,72.2,,75.6,107.0,78.0,227.5,134.7,153.0,103.0,1,1,28.0,2020,April,1,Wednesday,20
150,10.5,0.8,0.8,728.3,VirtualRide,3240312608,13,9,0,0,False,6.217,17.8,63.8,,110.5,234.0,125.0,300.6,145.0,171.0,151.6,6,1,46.0,2020,March,31,Tuesday,17
151,3.7,0.8,0.8,0.0,AlpineSki,3002700158,0,5,0,0,False,2.192,0.0,,,,,,,,,,0,1,,2020,January,11,Saturday,14
152,14.0,1.4,4153.5,830.1,Ride,3264504992,7,10,0,0,False,4.422,12.5,68.5,12.0,101.9,646.0,119.0,520.9,148.6,181.0,505.9,0,0,103.0,2019,October,16,Wednesday,18
153,40.8,3.0,4.0,2103.0,Ride,2731268894,25,8,0,0,False,6.123,17.5,68.9,18.0,96.1,512.0,123.0,1029.5,152.7,189.0,547.2,2,0,261.0,2019,September,22,Sunday,7
154,18.7,1.5,2.4,1033.5,Ride,2691773323,7,4,0,0,False,5.397,15.8,57.9,23.0,81.6,698.0,123.0,453.9,87.0,87.0,532.2,0,0,10.0,2019,September,8,Sunday,12
155,15.3,1.1,1.2,1325.5,Ride,2605077551,17,8,0,0,False,6.111,15.5,72.4,27.0,128.9,607.0,162.0,518.2,150.4,177.0,515.1,7,0,92.0,2019,August,9,Friday,14
156,8.3,0.6,0.6,528.2,VirtualRide,2596182586,7,4,0,0,False,6.374,17.3,74.1,,114.0,256.0,133.0,238.5,130.4,168.0,151.6,4,1,18.0,2019,August,6,Tuesday,12
157,14.1,1.2,1.2,797.2,Ride,2591193787,25,10,0,0,False,5.231,14.0,71.9,26.0,117.2,706.0,141.0,506.9,145.2,175.0,548.6,9,0,77.0,2019,August,4,Sunday,13
158,8.4,0.5,0.5,124.7,VirtualRide,2588296877,3,4,0,0,False,7.479,11.6,60.1,,103.4,201.0,111.0,187.2,118.7,137.0,103.0,1,1,7.0,2019,August,3,Saturday,19
159,25.7,1.6,1.8,1420.6,Ride,2584913659,17,8,0,0,False,7.12,17.2,75.3,26.0,137.0,647.0,153.0,794.4,154.0,177.0,544.6,9,0,151.0,2019,August,2,Friday,13
160,17.9,1.0,1.0,364.2,VirtualRide,2582609907,26,5,0,0,False,8.002,13.2,82.7,,132.1,224.0,141.0,476.5,145.3,170.0,65.6,8,1,66.0,2019,August,1,Thursday,16
161,14.6,1.0,1.0,1020.3,VirtualRide,2578928143,26,4,0,0,False,6.527,16.7,78.9,,124.5,208.0,134.0,448.9,136.3,167.0,151.6,4,1,43.0,2019,July,31,Wednesday,11
162,12.1,0.8,0.9,859.6,Ride,2571332344,4,9,0,0,False,6.495,15.0,72.5,29.0,130.5,411.0,154.0,390.5,159.8,186.0,532.8,1,0,100.0,2019,July,28,Sunday,16
163,14.1,1.4,1.7,912.1,Ride,2565437559,13,8,0,0,False,4.472,13.8,54.2,27.0,75.6,750.0,127.0,383.3,123.9,177.0,545.3,1,0,33.0,2019,July,26,Friday,14
164,10.2,0.5,0.5,183.7,VirtualRide,2563490549,28,4,0,0,False,8.496,12.5,72.3,,139.6,291.0,149.0,269.5,143.5,162.0,65.6,7,1,34.0,2019,July,25,Thursday,20
165,6.8,0.4,0.4,482.3,VirtualRide,2557476204,26,3,0,0,False,7.199,16.6,77.7,,140.6,288.0,156.0,213.6,148.7,174.0,151.6,19,1,31.0,2019,July,23,Tuesday,16
166,10.8,0.7,0.7,456.0,VirtualRide,2554098456,36,5,0,0,False,7.3,17.2,71.4,,127.6,827.0,145.0,304.6,,,212.6,21,1,,2019,July,22,Monday,13
167,22.3,2.0,2.4,984.3,Ride,2552576359,3,6,0,0,False,5.064,17.4,56.8,31.0,65.0,1097.0,110.0,460.3,116.6,169.0,611.5,0,0,32.0,2019,July,21,Sunday,11
168,8.2,0.5,0.5,203.4,VirtualRide,2545843064,0,5,0,0,False,7.341,15.7,76.0,,122.5,212.0,132.0,220.1,137.1,157.0,212.6,0,1,19.0,2019,July,19,Friday,13
169,15.3,0.8,0.8,229.7,VirtualRide,2543380820,39,5,0,0,False,8.17,12.7,71.1,,127.2,181.0,133.0,383.4,147.6,170.0,103.0,24,1,59.0,2019,July,18,Thursday,13
170,12.6,0.8,0.8,876.0,VirtualRide,2538593330,33,6,0,0,False,6.75,16.9,69.8,,126.0,300.0,132.0,378.8,147.8,166.0,151.6,9,1,59.0,2019,July,16,Tuesday,20
171,8.3,0.5,0.5,518.4,VirtualRide,2534526400,32,4,0,0,False,7.359,16.2,78.2,,125.8,413.0,136.0,227.1,151.1,173.0,151.6,22,1,40.0,2019,July,15,Monday,12
172,13.5,1.0,1.0,1007.2,Ride,2532817416,7,7,0,0,False,6.316,16.2,74.2,28.0,126.7,462.0,153.0,434.4,160.5,186.0,524.3,0,0,119.0,2019,July,14,Sunday,16
173,14.2,0.8,0.8,236.2,VirtualRide,2524740221,33,3,0,0,False,7.654,12.3,,,119.1,199.0,130.0,356.4,,,103.0,10,1,,2019,July,11,Thursday,20
174,15.0,0.8,0.8,223.1,VirtualRide,2519258459,77,4,0,0,False,7.981,12.0,,,130.5,264.0,140.0,393.6,118.4,119.0,103.0,17,1,10.0,2019,July,9,Tuesday,20
175,8.3,0.6,0.6,685.7,VirtualRide,2506541788,4,5,0,0,False,6.411,20.9,,,127.1,449.0,135.0,263.5,,,435.7,2,1,,2019,July,5,Friday,11
176,11.8,0.8,0.8,780.8,VirtualRide,2499537528,56,3,0,0,False,6.348,20.8,,,131.0,174.0,137.0,393.4,,,510.5,7,1,,2019,July,2,Tuesday,20
177,10.9,1.1,1.1,1404.2,VirtualRide,2493498990,0,6,0,0,False,4.341,22.7,,,113.2,233.0,124.0,456.6,,,2282.8,0,1,,2019,June,30,Sunday,14
178,13.4,0.9,0.9,872.7,VirtualRide,2486117393,55,4,0,0,False,6.531,16.2,,,113.0,175.0,120.0,373.9,125.2,153.0,151.6,27,1,18.0,2019,June,27,Thursday,19
179,12.7,0.8,0.8,380.6,VirtualRide,2480843520,25,4,0,0,False,6.845,15.4,,,115.4,269.0,125.0,345.8,136.1,175.0,112.2,5,1,37.0,2019,June,25,Tuesday,20
180,19.4,1.7,1.8,1312.3,Ride,2475213944,4,7,0,0,False,5.236,14.3,67.1,27.0,131.3,408.0,143.0,783.2,154.9,186.0,318.2,0,0,163.0,2019,June,23,Sunday,11
181,14.2,1.2,1.4,777.6,Ride,2415679470,14,8,1,0,False,5.39,15.1,68.0,19.0,98.6,484.0,120.0,417.8,152.1,191.0,534.8,5,0,118.0,2019,June,1,Saturday,16
182,6.9,0.8,1.0,615.8,Ride,2412837640,0,4,0,0,False,3.746,14.5,,,80.5,,,237.0,115.7,168.0,513.1,0,0,16.0,2019,May,31,Friday,18
183,15.5,1.1,1.3,639.8,Ride,2287624493,2,5,0,0,False,6.394,12.3,,22.0,97.3,,,379.4,150.9,181.0,265.7,0,0,104.0,2019,April,13,Saturday,15
184,31.9,2.6,3.0,1020.3,Ride,2221040135,3,8,0,0,False,5.555,11.6,69.2,5.0,78.1,482.0,100.0,721.9,145.2,186.0,428.5,0,0,184.0,2019,March,17,Sunday,14
185,9.6,1.2,1.4,521.7,Ride,1995413312,1,2,0,0,False,3.659,9.2,56.1,9.0,67.9,612.0,94.0,287.3,,,240.2,0,0,,2018,December,1,Saturday,15
186,21.4,1.5,1.6,800.5,Ride,1970464695,11,3,4,0,False,6.422,11.9,78.4,4.0,112.3,681.0,133.0,600.9,145.6,179.0,358.9,5,0,109.0,2018,November,17,Saturday,14
187,23.2,2.0,2.5,876.0,Ride,1946486969,1,7,4,0,False,5.086,11.6,73.4,9.0,108.2,520.0,126.0,792.6,149.6,182.0,454.1,0,3,185.0,2018,November,4,Sunday,13
188,8.4,0.9,1.0,307.1,Ride,1936195686,0,4,0,0,False,3.963,10.0,,,49.3,,,167.8,98.3,132.0,503.9,0,0,8.0,2018,October,30,Tuesday,13
189,5.0,0.3,0.4,157.5,Ride,1908976476,5,2,0,0,False,6.703,12.5,69.6,16.0,129.9,598.0,146.0,157.1,,,251.3,3,0,,2018,October,16,Tuesday,14
190,5.7,0.5,0.5,301.8,Ride,1908586097,0,5,0,0,False,5.587,11.2,70.7,10.0,139.4,391.0,157.0,230.5,,,252.0,0,0,,2018,October,16,Tuesday,12
191,25.8,2.1,2.6,1292.7,Ride,1905453200,3,9,1,0,False,5.607,11.4,61.3,10.0,87.5,704.0,113.0,647.2,118.2,158.0,508.5,0,1,36.0,2018,October,14,Sunday,15
192,5.2,0.4,0.5,166.3,Ride,1895107943,4,5,0,0,False,5.834,14.1,,,92.9,,,133.8,130.9,152.0,210.0,1,0,13.0,2018,October,9,Tuesday,19
193,5.4,0.4,0.5,297.2,Ride,1894351312,1,3,0,0,False,5.527,17.2,,,104.9,,,165.7,137.6,178.0,223.1,0,0,22.0,2018,October,9,Tuesday,12
194,5.9,0.5,0.5,260.8,Ride,1892892500,4,4,0,0,False,5.82,17.8,,,97.4,,,159.2,130.7,165.0,209.3,1,0,15.0,2018,October,8,Monday,18
195,5.2,0.4,0.4,261.5,Ride,1892274536,3,2,0,0,False,5.624,14.0,,,110.8,,,165.6,144.3,174.0,200.1,1,0,29.0,2018,October,8,Monday,12
196,26.3,1.9,2.1,1007.2,Ride,1888620039,17,5,3,0,False,6.122,10.5,,15.0,97.4,,,674.2,146.9,177.0,285.4,6,1,150.0,2018,October,6,Saturday,16
197,7.5,0.6,0.6,357.3,Ride,1886417631,4,2,0,0,False,5.512,16.5,,,98.2,,,215.0,132.9,168.0,177.2,0,0,28.0,2018,October,5,Friday,16
198,5.3,0.4,0.4,269.7,Ride,1885997448,6,2,0,0,False,5.808,11.8,,,121.7,,,177.7,142.7,174.0,177.2,3,0,26.0,2018,October,5,Friday,12
199,22.1,1.6,1.8,800.5,Ride,1876462520,39,6,0,0,False,6.229,11.2,72.3,20.0,112.3,616.0,137.0,641.3,151.4,182.0,210.0,14,0,153.0,2018,September,30,Sunday,13
0,26.4,1.9,2.2,895.0,Ride,1856868295,14,3,0,0,False,6.271,18.0,,,128.3,,,867.6,140.8,176.0,201.8,4,0,112.0,2018,September,21,Friday,13
1,7.5,0.6,0.6,182.4,Ride,1855059039,3,3,0,0,False,5.803,15.0,,,108.1,,,226.1,121.0,149.0,177.2,0,0,11.0,2018,September,20,Thursday,15
2,15.4,1.1,1.2,736.9,Ride,1853159758,3,4,0,0,False,6.16,14.6,,,129.9,,,521.4,143.6,169.0,167.3,0,0,79.0,2018,September,19,Wednesday,17
3,7.5,0.5,0.6,288.4,Ride,1852603789,5,2,0,0,False,6.308,13.3,,,138.5,,,266.8,137.1,174.0,177.2,0,0,25.0,2018,September,19,Wednesday,13
4,7.7,0.7,1.6,159.1,Ride,1848806044,2,2,0,0,False,4.858,15.8,,,87.3,,,223.7,124.9,154.0,177.2,1,0,28.0,2018,September,17,Monday,18
5,5.3,0.4,0.5,258.5,Ride,1848221370,2,2,0,0,False,5.639,15.5,,,119.1,,,180.8,143.2,176.0,200.1,0,0,29.0,2018,September,17,Monday,13
6,14.5,1.2,1.4,774.9,Ride,1846826491,9,4,0,0,False,5.38,15.0,,,113.3,,,490.7,111.0,164.0,210.0,1,3,24.0,2018,September,16,Sunday,18
7,23.6,1.4,1.4,1013.8,Ride,1823964983,0,5,1,0,False,7.412,13.4,83.1,23.0,135.7,432.0,153.0,695.9,158.6,178.0,613.5,0,1,185.0,2018,September,6,Thursday,12
8,10.2,0.8,0.8,360.9,Ride,1799728044,4,5,0,0,False,5.995,15.1,,,126.5,,,344.9,137.1,182.0,131.9,4,0,36.0,2018,August,26,Sunday,16
9,30.4,2.1,2.4,1624.0,Ride,1763396347,50,5,0,0,False,6.492,14.4,75.5,28.0,117.6,468.0,144.0,886.0,145.0,176.0,516.4,18,0,154.0,2018,August,10,Friday,15
10,12.4,0.9,1.0,168.0,Ride,1761518198,5,2,0,0,False,6.427,13.4,,,119.9,,,371.3,135.3,161.0,177.2,3,0,42.0,2018,August,9,Thursday,17
11,5.6,0.4,0.4,271.7,Ride,1761068333,1,2,0,0,False,6.032,16.9,,,138.1,,,205.6,134.0,182.0,200.1,0,0,18.0,2018,August,9,Thursday,13
12,13.2,1.0,1.0,1555.1,VirtualRide,1759453097,1,3,0,0,False,5.842,20.2,74.9,,136.0,598.0,150.0,493.7,152.5,177.0,1226.4,0,1,99.0,2018,August,8,Wednesday,18
13,18.4,1.0,1.0,367.5,VirtualRide,1754850517,75,4,0,0,False,8.207,13.2,69.1,,127.8,262.0,139.0,461.5,135.3,159.0,65.6,30,1,48.0,2018,August,6,Monday,18
14,42.2,3.1,4.2,1266.4,Ride,1749969217,39,4,0,0,False,6.03,13.4,71.7,25.0,96.4,611.0,123.0,1085.6,137.5,174.0,374.0,19,0,153.0,2018,August,4,Saturday,12
15,8.4,0.6,0.6,222.8,Ride,1745727308,1,5,0,0,False,5.981,11.9,,,99.3,,,223.1,130.6,158.0,177.2,1,0,20.0,2018,August,2,Thursday,16
16,6.9,0.6,0.6,276.6,Ride,1745152949,0,3,0,0,False,5.228,13.7,,,94.2,,,201.2,132.9,168.0,177.2,0,0,26.0,2018,August,2,Thursday,12
17,7.9,0.6,0.6,241.1,Ride,1743485350,1,6,0,0,False,5.891,10.6,,,99.1,,,215.0,124.8,153.0,178.1,1,0,17.0,2018,August,1,Wednesday,17
18,5.4,0.5,0.5,262.1,Ride,1742760129,0,5,0,0,False,4.837,15.0,,,92.8,,,165.7,125.2,158.0,198.5,0,0,14.0,2018,August,1,Wednesday,12
19,20.8,1.4,1.4,1046.6,Ride,1741242965,12,4,0,0,False,6.827,12.7,77.9,21.0,128.7,770.0,161.0,630.2,140.7,173.0,38.7,5,0,82.0,2018,July,31,Tuesday,18
20,5.9,0.5,0.5,243.4,Ride,1738982498,4,4,0,0,False,5.622,13.4,,,98.0,,,166.5,122.0,156.0,209.6,0,0,9.0,2018,July,30,Monday,18
21,5.3,0.4,0.4,265.7,Ride,1737905182,1,3,0,0,False,5.372,10.7,,,120.6,,,189.8,130.5,166.0,200.5,0,0,13.0,2018,July,30,Monday,10
22,40.2,2.8,3.2,2145.7,Ride,1734212611,38,5,0,0,False,6.307,17.7,73.4,27.0,113.5,746.0,142.0,1164.8,148.7,176.0,505.9,12,1,246.0,2018,July,28,Saturday,14
23,6.1,0.5,0.5,267.1,Ride,1732159609,5,3,0,0,False,5.863,14.2,,,121.1,,,203.9,133.2,184.0,209.3,1,0,19.0,2018,July,27,Friday,20
24,5.3,0.5,0.5,266.1,Ride,1731916691,0,3,0,0,False,5.121,11.8,,,103.7,,,174.1,119.1,144.0,201.8,0,0,8.0,2018,July,27,Friday,16
25,16.1,1.0,1.0,633.2,Ride,1730224437,16,4,0,0,False,7.184,12.4,78.9,25.0,141.8,726.0,163.0,512.9,156.4,176.0,238.2,12,0,120.0,2018,July,26,Thursday,19
26,17.0,1.1,1.1,777.6,Ride,1725703861,10,5,0,0,False,6.984,11.8,80.3,24.0,132.0,695.0,157.0,518.7,149.2,175.0,232.9,3,0,95.0,2018,July,24,Tuesday,17
27,50.5,4.2,5.2,2231.0,Ride,1718283954,28,7,0,0,False,5.36,17.5,59.9,22.0,83.9,692.0,117.0,1273.1,127.0,178.0,364.8,2,0,117.0,2018,July,21,Saturday,9
28,31.6,2.2,2.3,869.4,Ride,1716240076,15,6,0,0,False,6.429,13.0,74.8,22.0,113.2,562.0,132.0,894.7,148.5,174.0,16.4,8,0,186.0,2018,July,20,Friday,18
